Product,Region,WeekStartDate,Weekly_Sales,Stock_Level,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30
Product_A,East,2023-07-31,548,111,83.20408163265306,14.414544610384647,93.29047619047618,14.890521157567312
Product_A,East,2023-08-07,499,109,72.18367346938776,14.34672045458826,85.81428571428572,16.247889766062976
Product_A,East,2023-08-14,551,76,76.67346938775509,12.098039308107507,81.02857142857144,14.986402979884033
Product_A,East,2023-08-21,520,90,74.61224489795917,9.711088806750194,77.39047619047619,13.340767964555019
Product_A,East,2023-08-28,539,105,78.73469387755101,16.65211463310692,75.71904761904761,13.5210429157995
Product_A,East,2023-09-04,568,75,78.75510204081634,16.44839119787679,76.85238095238095,13.644475152363464
Product_A,East,2023-09-11,573,122,81.91836734693878,10.381889213675226,78.51904761904761,13.329384599947689
Product_A,East,2023-09-18,533,95,78.61224489795919,13.498183346115594,79.10000000000001,13.857571635785487
Product_A,East,2023-09-25,509,121,72.83673469387756,16.306112983145415,78.0047619047619,14.574246824372974
Product_A,East,2023-10-02,568,114,77.06122448979592,12.784157356821693,77.8142857142857,13.398123412543965
Product_A,East,2023-10-09,534,95,78.10204081632654,3.676069881697558,77.05714285714285,12.458210347088507
Product_A,East,2023-10-16,547,109,79.22448979591836,14.209642319337451,76.79047619047618,12.91700447432635
Product_A,East,2023-10-23,530,73,76.3265306122449,16.403727972750456,77.31904761904762,13.050795251440428
Product_A,East,2023-10-30,527,102,75.14285714285714,14.4824711614631,77.3952380952381,12.542225060956847
Product_A,East,2023-11-06,548,104,78.36734693877551,15.821344970193968,77.21904761904761,14.31757986167355
Product_A,East,2023-11-13,587,126,79.46938775510205,16.369345036487577,77.35238095238095,15.452626892252294
Product_A,East,2023-11-20,584,121,83.63265306122449,14.077508716152677,79.03809523809524,14.827603641162236
Product_A,East,2023-11-27,681,82,92.63265306122449,15.935570956083598,82.88571428571429,16.03388370825527
Product_A,East,2023-12-04,732,110,104.12244897959184,20.82887437660201,89.20952380952382,19.11472642812481
Product_A,East,2023-12-11,675,127,94.71428571428571,17.154519864028913,93.04761904761905,18.23131307938225
Product_A,East,2023-12-18,672,99,98.93877551020408,18.07939787627397,96.6952380952381,18.217621490349178
Product_A,East,2023-12-25,693,146,96.85714285714286,18.253675032507118,98.58095238095237,18.211137812719453
Product_A,East,2024-01-01,732,103,105.81632653061224,19.38140148442838,99.44761904761904,18.768298845144432
Product_A,East,2024-01-08,770,145,103.44897959183673,24.44517952915777,100.76666666666667,19.723957823475622
Product_A,East,2024-01-15,760,132,111.55102040816327,20.769777413770978,104.04761904761905,20.95126619060282
Product_A,East,2024-01-22,727,159,103.08163265306122,15.29537746904488,105.36666666666667,20.006627921379053
Product_A,East,2024-01-29,835,152,113.3061224489796,11.705960383769321,107.73333333333333,19.355114074203982
Product_A,East,2024-02-05,887,143,125.51020408163265,15.902043011440412,113.01428571428572,18.274903531182073
Product_A,East,2024-02-12,844,156,120.93877551020408,17.305902613090304,115.31428571428572,17.855778618145454
Product_A,East,2024-02-19,836,181,119.44897959183673,15.021180384415043,118.69047619047619,15.520929071321941
Product_A,East,2024-02-26,831,172,123.46938775510205,18.035531250078435,122.04285714285713,15.967613885188682
Product_A,East,2024-03-04,872,137,116.59183673469387,28.92405385309922,120.49047619047619,19.89294432575034
Product_A,East,2024-03-11,809,166,122.89795918367346,15.51505440238047,120.75714285714285,19.580081347958973
Product_A,East,2024-03-18,890,168,120.83673469387756,21.87694697935718,120.7,21.051738706398503
Product_A,East,2024-03-25,895,181,127.6938775510204,16.81692692071224,122.01428571428572,21.39894713572816
Product_A,East,2024-04-01,739,181,125.1190476190476,24.735190416565942,123.92222222222222,20.403178455235444
Product_A,East,2024-04-08,875,140,121.18367346938774,22.246806585440055,123.24285714285715,21.07652560441281
Product_A,East,2024-04-15,707,142,124.21428571428572,18.91813851528671,124.41111111111111,19.982928199133614
Product_A,East,2024-04-22,559,119,117.68571428571428,17.130106547671524,123.28666666666668,20.273867100264074
Product_A,East,2024-04-29,729,149,111.33333333333333,18.98480265441523,119.7388888888889,20.547793780265362
Product_A,East,2024-05-06,634,168,115.73809523809524,18.4300821743859,117.78888888888889,19.074255123861708
Product_A,East,2024-05-13,860,167,117.81632653061224,20.169640191878674,117.36190476190475,18.865764067187524
Product_A,East,2024-05-20,849,155,125.53061224489795,22.567627319900932,117.81428571428572,19.822030102451716
Product_A,East,2024-05-27,660,163,109.59523809523809,23.713635817480565,116.74444444444445,21.490961518800376
Product_A,East,2024-06-03,764,155,108.85714285714286,12.436696547028472,115.33333333333334,20.672986948345486
Product_A,East,2024-06-10,739,151,110.91836734693878,14.30200243347205,114.5952380952381,19.992019703247685
Product_A,East,2024-06-17,733,170,100.14285714285714,13.483390041441636,109.23809523809523,18.252061710860787
Product_A,East,2024-06-24,800,131,113.14285714285714,17.20310800057002,107.92380952380952,15.586173366890218
Product_A,East,2024-07-01,682,145,105.22448979591836,14.314884529344422,107.56666666666668,15.361355307268301
Product_A,East,2024-07-08,677,126,98.71428571428571,14.200958134332337,104.48571428571428,15.917456863706425
Product_A,East,2024-07-15,667,130,93.40816326530613,14.273319166698913,102.55714285714285,16.5111288642745
Product_A,East,2024-07-22,649,98,94.85714285714286,14.30065870557864,99.23333333333333,15.582593285584256
Product_A,East,2024-07-29,592,109,87.93877551020408,15.611714006395077,94.08571428571429,14.57452730262133
Product_A,East,2024-08-05,593,99,84.46938775510205,16.02623469788349,90.59523809523809,15.376528488165691
Product_A,East,2024-08-12,657,135,92.08163265306122,16.99644100261319,90.20952380952382,15.531616110431457
Product_A,East,2024-08-19,586,130,87.06122448979592,14.574228033553789,88.13333333333334,15.701726984272875
Product_A,East,2024-08-26,591,136,80.63265306122449,13.216769592179322,86.15238095238097,15.250287548340353
Product_A,East,2024-09-02,559,127,82.57142857142857,21.583271178830813,85.43333333333332,16.6797520530494
Product_A,East,2024-09-09,526,106,77.22448979591836,12.919111789683354,82.71904761904761,16.09549743347333
Product_A,East,2024-09-16,558,112,76.87755102040816,9.338312108595813,79.64761904761905,14.767122077763826
Product_A,East,2024-09-23,547,87,82.51020408163265,17.47880831338571,80.08095238095237,15.661031174232997
Product_A,East,2024-09-30,557,101,76.81632653061226,22.25823312984696,78.37142857142858,16.388076976669446
Product_A,East,2024-10-07,586,91,82.3061224489796,13.84938524205269,79.37142857142858,15.729361356351488
Product_A,East,2024-10-14,603,85,86.73469387755101,14.36414627884206,81.94761904761904,16.621997841562397
Product_A,East,2024-10-21,567,82,81.3061224489796,16.830637881692592,81.55238095238096,17.084075268514937
Product_A,East,2024-10-28,606,84,85.44897959183673,18.184830447093088,83.67619047619048,15.646112777763394
Product_A,East,2024-11-04,546,104,82.44897959183673,19.807571151064092,83.86190476190475,16.5741513014659
Product_A,East,2024-11-11,612,149,82.65306122448979,20.62792888917118,83.31428571428572,18.014703771099942
Product_A,East,2024-11-18,623,120,88.14285714285714,17.221594322409096,84.32857142857142,18.48967379838416
Product_A,East,2024-11-25,673,143,92.51020408163265,22.590550724004604,86.5,19.542001570542375
Product_A,East,2024-12-02,612,86,90.48979591836735,18.244438515918507,87.75714285714285,19.896755949706634
Product_A,East,2024-12-09,632,110,92.04081632653062,18.947136118198706,90.57619047619048,18.538045422150073
Product_A,East,2024-12-16,725,132,95.10204081632654,24.451108569179144,92.24761904761905,20.651731450763236
Product_A,East,2024-12-23,704,149,103.73469387755101,23.759471860114825,95.41428571428571,21.356658378217137
Product_A,East,2024-12-30,94,173,97.85714285714286,26.047575520116595,94.76666666666667,21.12962185038397
Product_A,North,2022-12-26,99,99,,,,
Product_A,North,2023-01-02,665,152,97.78650793650793,14.642392802817312,97.86984126984127,14.428643701379206
Product_A,North,2023-01-09,704,128,98.44897959183673,14.674494937843136,97.95227946656519,14.57559319823119
Product_A,North,2023-01-16,760,160,105.0204081632653,16.702689716996012,100.51136543931769,15.347284297679689
Product_A,North,2023-01-23,797,112,111.38775510204083,14.229753702472616,103.46873478880653,15.6399340425813
Product_A,North,2023-01-30,782,152,114.44897959183673,17.56042058593729,106.61428571428571,16.640618271799024
Product_A,North,2023-02-06,796,162,112.75510204081631,17.0321722203791,110.16666666666667,16.130659299583193
Product_A,North,2023-02-13,781,148,111.9795918367347,14.626323933039192,112.31428571428572,15.48296814559697
Product_A,North,2023-02-20,771,163,112.71428571428571,19.74972026310395,112.97142857142856,16.395914380920964
Product_A,North,2023-02-27,838,152,115.28571428571429,22.903635888139718,113.1047619047619,18.303843399326986
Product_A,North,2023-03-06,855,145,116.91836734693878,26.647316077282703,114.21428571428571,20.110916371756083
Product_A,North,2023-03-13,867,153,123.48979591836735,21.104711339029617,116.62857142857142,22.068991279776977
Product_A,North,2023-03-20,805,155,118.44897959183673,12.003563577643865,118.1047619047619,20.893257104368693
Product_A,North,2023-03-27,904,168,122.42857142857143,15.28447290700023,120.3047619047619,19.510551690677953
Product_A,North,2023-04-03,705,171,126.07142857142857,19.867175135405613,122.57222222222221,18.41541919486868
Product_A,North,2023-04-10,845,157,124.18367346938774,25.842628534130387,122.44285714285715,18.274363003503005
Product_A,North,2023-04-17,912,145,122.89795918367346,26.452692478073327,123.15238095238094,20.851160723224332
Product_A,North,2023-04-24,834,126,123.81632653061224,21.130879461603886,124.40476190476191,22.039064137538684
Product_A,North,2023-05-01,632,167,107.92857142857143,14.566090299250378,120.04444444444444,22.9587460285033
Product_A,North,2023-05-08,804,142,112.06122448979592,12.173965200655292,117.4904761904762,20.719212301058917
Product_A,North,2023-05-15,664,131,115.23809523809524,15.978963878993133,116.41111111111111,18.701006819947228
Product_A,North,2023-05-22,753,116,109.42857142857143,22.02285648073154,112.73809523809523,17.798760216054983
Product_A,North,2023-05-29,790,182,107.20408163265306,17.578303900252784,110.16666666666667,16.789609271308045
Product_A,North,2023-06-05,753,112,111.59183673469387,9.535214092912003,111.16190476190476,16.42914600409096
Product_A,North,2023-06-12,727,102,105.87755102040816,12.782990960681973,108.5904761904762,16.21915627670581
Product_A,North,2023-06-19,758,158,105.16326530612244,16.13481208149414,107.53333333333333,14.981439369338437
Product_A,North,2023-06-26,714,136,106.91836734693878,12.70506926263765,107.70476190476191,12.993446197158622
Product_A,North,2023-07-03,756,102,106.55102040816327,24.836250316838598,106.21904761904761,16.3420090757195
Product_A,North,2023-07-10,631,140,94.14285714285714,20.908180201553147,103.25714285714285,19.38802821181851
Product_A,North,2023-07-17,629,91,92.16326530612244,10.795654537076915,100.5,19.040446127110407
Product_A,North,2023-07-24,620,100,88.32653061224491,21.87378863204908,95.86190476190475,20.710298463729522
Product_A,North,2023-07-31,602,101,89.63265306122449,23.944922956438198,92.07619047619048,20.50689927376021
Product_A,North,2023-08-07,607,150,84.59183673469387,20.521073556065357,88.85714285714286,18.861900420525043
Product_A,North,2023-08-14,558,102,84.9591836734694,17.018657121143764,87.17142857142858,19.70671908050046
Product_A,North,2023-08-21,584,110,78.57142857142857,17.849287830256326,84.73333333333333,19.835361729692437
Product_A,North,2023-08-28,598,98,85.57142857142857,13.780926493280413,83.58095238095237,17.437716401246238
Product_A,North,2023-09-04,525,91,79.0,10.873435319435007,82.27142857142857,15.162738431272842
Product_A,North,2023-09-11,540,128,76.06122448979592,11.833716529860423,79.84761904761906,14.24830284610476
Product_A,North,2023-09-18,545,90,76.61224489795919,12.962792986968333,79.43809523809523,12.846716212403615
Product_A,North,2023-09-25,517,108,76.40816326530613,10.90494899067753,77.6952380952381,11.56296279227689
Product_A,North,2023-10-02,532,119,76.81632653061226,16.217457397855657,76.38095238095238,12.721663520500389
Product_A,North,2023-10-09,526,97,73.83673469387756,13.240551744883158,76.07142857142857,12.848768666151402
Product_A,North,2023-10-16,549,139,75.46938775510203,14.422022772028651,75.70952380952382,13.448399592287727
Product_A,North,2023-10-23,505,120,74.95918367346938,15.91435413819363,75.17142857142858,14.236123938983683
Product_A,North,2023-10-30,585,98,79.77551020408164,14.608403421580586,76.08095238095238,14.371697411179209
Product_A,North,2023-11-06,552,103,81.18367346938774,15.150671686871089,77.56666666666668,14.687027551436588
Product_A,North,2023-11-13,565,116,80.16326530612244,19.795692028392484,79.02380952380953,15.833139994444013
Product_A,North,2023-11-20,582,98,81.0,13.949998700913207,79.95238095238095,15.490768966542698
Product_A,North,2023-11-27,555,167,80.75510204081631,13.816711183090336,80.90476190476191,15.141397525034591
Product_A,North,2023-12-04,654,130,88.44897959183673,16.53638634524206,82.5095238095238,16.273654339873577
Product_A,North,2023-12-11,589,148,86.3061224489796,10.746745166809545,83.88571428571429,14.258770967463658
Product_A,North,2023-12-18,694,124,94.3061224489796,16.841527186506887,87.06190476190477,15.26813813081111
Product_A,North,2023-12-25,704,147,99.85714285714286,22.218785518266454,91.33333333333334,17.794472087137883
Product_A,North,2024-01-01,709,176,101.55102040816327,22.709524377234604,95.39999999999999,18.722312105958075
Product_A,North,2024-01-08,808,169,107.83673469387756,22.13577017689089,99.73809523809523,20.874832753541266
Product_A,North,2024-01-15,816,148,115.44897959183673,15.964797991542744,105.64761904761905,21.120839909054528
Product_A,North,2024-01-22,792,130,116.63265306122449,11.480493494341655,109.73809523809523,19.48183530870336
Product_A,North,2024-01-29,793,162,113.20408163265306,14.348562783324283,112.4095238095238,17.35270022971546
Product_A,North,2024-02-05,826,151,117.34693877551021,21.543710164785374,115.66190476190476,15.636135507371188
Product_A,North,2024-02-12,774,170,115.61224489795917,24.185191390274376,115.67619047619048,17.708977737666654
Product_A,North,2024-02-19,886,167,118.26530612244899,31.159690902876928,116.0095238095238,22.26831404566185
Product_A,North,2024-02-26,920,128,129.26530612244898,22.593462565485805,119.71904761904761,24.345080538383506
Product_A,North,2024-03-04,863,183,126.59183673469387,19.024451825471594,122.02380952380952,24.276902243930977
Product_A,North,2024-03-11,853,195,120.14285714285714,20.72249128280181,122.92380952380952,23.748917437501884
Product_A,North,2024-03-18,824,179,120.57142857142857,18.526640071761808,124.09523809523809,20.129727240908718
Product_A,North,2024-03-25,563,191,114.57142857142858,19.503426794732686,121.84,19.48490368853164
Product_A,North,2024-04-01,908,167,123.22448979591836,22.010673556244402,120.81428571428572,19.63084821141336
Product_A,North,2024-04-08,807,181,130.9047619047619,15.973560511035236,122.39444444444445,19.282108026040564
Product_A,North,2024-04-15,786,160,122.38775510204083,26.172916367168487,122.65238095238094,21.650244308732592
Product_A,North,2024-04-22,739,163,120.16666666666667,29.713994054526335,122.74444444444445,24.071679959725916
Product_A,North,2024-04-29,859,174,121.91836734693878,21.369888426061486,123.97142857142856,23.727240222977894
Product_A,North,2024-05-06,940,166,129.24489795918367,21.116932842947644,124.51428571428572,24.14082677718489
Product_A,North,2024-05-13,900,151,130.06122448979593,17.84697681438053,124.30952380952382,23.577987499447328
Product_A,North,2024-05-20,804,114,118.6938775510204,17.898367127539007,124.87142857142858,19.803511294174974
Product_A,North,2024-05-27,859,135,122.89795918367346,18.808404176352333,125.0095238095238,18.973324238163126
Product_A,North,2024-06-03,856,137,120.26530612244899,16.31302534614372,123.79047619047618,17.688522764500174
Product_A,North,2024-06-10,876,176,126.6734693877551,17.36321677068809,122.47142857142856,17.10810019535233
Product_A,North,2024-06-17,777,152,112.59183673469387,17.0939400820726,120.37142857142858,17.52303751299978
Product_A,North,2024-06-24,723,170,107.61224489795919,13.494205214386275,117.11428571428571,17.63918878681979
Product_A,North,2024-07-01,782,165,111.16326530612244,15.944188639347336,114.91428571428571,17.344644976513802
Product_A,North,2024-07-08,671,127,101.53061224489797,14.983080085942069,109.5095238095238,16.66658689817228
Product_A,North,2024-07-15,669,125,93.44897959183673,12.48445215301466,103.9952380952381,15.99060675571713
Product_A,North,2024-07-22,642,129,92.55102040816327,13.384173553975206,99.83333333333333,15.54957466775473
Product_A,North,2024-07-29,604,169,92.9591836734694,17.40976301402411,96.27142857142857,15.634917047193582
Product_A,North,2024-08-05,584,90,83.73469387755101,20.009959040733236,91.10000000000001,16.044574587502158
Product_A,North,2024-08-12,629,152,86.06122448979592,13.135459297875496,89.27142857142857,16.22078362631681
Product_A,North,2024-08-19,562,157,86.18367346938776,12.353333416602311,87.4904761904762,15.965805080548071
Product_A,North,2024-08-26,549,117,76.40816326530613,11.542010005473172,83.42857142857143,15.380965961935525
Product_A,North,2024-09-02,564,108,82.12244897959184,14.244897260280968,82.68095238095238,13.363226271571483
Product_A,North,2024-09-09,536,125,79.59183673469387,17.45789586509076,81.65238095238097,13.95250692352767
Product_A,North,2024-09-16,561,104,77.28571428571429,17.622501438282374,79.04285714285713,14.87309139226893
Product_A,North,2024-09-23,610,112,81.91836734693878,13.612385410040462,80.0047619047619,15.21128414807805
Product_A,North,2024-09-30,542,97,81.18367346938774,14.33869596873242,80.14285714285714,15.233468018702295
Product_A,North,2024-10-07,479,86,73.85714285714286,16.769220621090263,78.47142857142856,15.702023074323819
Product_A,North,2024-10-14,627,92,79.59183673469387,19.006013469736065,79.15238095238094,16.004190875629757
Product_A,North,2024-10-21,535,117,81.55102040816327,14.105386370245208,79.48095238095239,16.14581238574112
Product_A,North,2024-10-28,628,130,86.3265306122449,16.898489490539543,80.24285714285715,16.902997137074664
Product_A,North,2024-11-04,614,86,87.16326530612244,14.093691977932314,82.74285714285715,16.612850253046755
Product_A,North,2024-11-11,656,128,92.77551020408164,16.75507316580689,86.93809523809523,15.439105128711844
Product_A,North,2024-11-18,582,107,87.51020408163265,22.034345765347833,87.6857142857143,17.296502598923787
Product_A,North,2024-11-25,673,113,92.36734693877551,24.843632648942293,89.98095238095239,18.91970224613304
Product_A,North,2024-12-02,748,148,99.73469387755101,22.756908682930312,92.64285714285714,21.066001147112186
Product_A,North,2024-12-09,704,115,103.24489795918366,19.489541910349498,95.60000000000001,22.20429099846587
Product_A,North,2024-12-16,680,183,94.48979591836735,21.126046362703686,96.56666666666668,21.890883990384715
Product_A,North,2024-12-23,755,160,107.91836734693878,16.19697696633538,100.96666666666667,20.260172009287604
Product_A,North,2024-12-30,95,143,103.28571428571429,12.4192630714585,101.93333333333334,18.37714722773597
Product_A,South,2022-12-26,84,111,,,,
Product_A,South,2023-01-02,573,148,80.9313492063492,11.646353480079888,80.97599206349206,11.494814657606142
Product_A,South,2023-01-09,631,96,90.3265306122449,13.613331615785713,86.3966168751883,13.198098347064056
Product_A,South,2023-01-16,621,120,89.53061224489797,17.260568083845133,87.60444196817483,14.519161182715651
Product_A,South,2023-01-23,634,69,91.75510204081634,23.869179354890953,88.77633537452449,17.1670800364898
Product_A,South,2023-01-30,683,110,89.0,20.112618739843533,89.66190476190476,17.938531929089276
Product_A,South,2023-02-06,675,137,99.34693877551021,14.478906376965343,92.25714285714285,18.719542819328733
Product_A,South,2023-02-13,618,109,90.10204081632654,15.218554675229749,92.37142857142858,18.488089046221432
Product_A,South,2023-02-20,666,154,93.16326530612244,15.738266411475381,92.69047619047619,17.13925771247259
Product_A,South,2023-02-27,640,107,95.18367346938776,26.991065169666136,94.45238095238095,18.502983359736387
Product_A,South,2023-03-06,769,164,100.46938775510205,24.61893124171177,94.92380952380952,20.70710292640653
Product_A,South,2023-03-13,768,123,108.77551020408164,15.162290495051979,98.73333333333333,21.060067436738695
Product_A,South,2023-03-20,708,139,107.6938775510204,19.42485050549732,102.44761904761904,21.928889518445903
Product_A,South,2023-03-27,624,163,93.36734693877551,19.47136829188461,101.91904761904763,21.107596691573715
Product_A,South,2023-04-03,778,126,98.12244897959184,18.542465413677313,102.43809523809524,19.300927267091623
Product_A,South,2023-04-10,757,106,113.38775510204081,15.32575021452044,103.53809523809524,19.592542182022846
Product_A,South,2023-04-17,677,155,101.12244897959184,13.441811548997455,101.48571428571428,18.713053363374264
Product_A,South,2023-04-24,622,93,90.77551020408164,8.852211075344472,100.08571428571429,17.32450041902778
Product_A,South,2023-05-01,707,124,97.83673469387756,18.41845239215744,101.3047619047619,16.317264971456847
Product_A,South,2023-05-08,726,132,102.87755102040816,20.88593534853043,98.9952380952381,16.69275128853801
Product_A,South,2023-05-15,654,115,94.77551020408164,10.73820383947598,96.57142857142857,15.733929951245253
Product_A,South,2023-05-22,664,129,94.3061224489796,6.359805010505698,96.86190476190475,15.365221387852444
Product_A,South,2023-05-29,569,159,88.28571428571429,11.810002490794918,95.5095238095238,14.68019590191805
Product_A,South,2023-06-05,630,95,85.75510204081634,17.19382721399946,91.61904761904762,13.700964702834465
Product_A,South,2023-06-12,581,128,86.46938775510203,16.417720094791996,88.98095238095239,13.40656962348751
Product_A,South,2023-06-19,605,106,85.38775510204083,15.550538612276146,87.14285714285714,14.825461119147855
Product_A,South,2023-06-26,590,108,85.55102040816327,17.34416639744725,85.51428571428572,15.596024821194616
Product_A,South,2023-07-03,609,82,84.63265306122449,15.24386143389209,85.67619047619048,15.693807677690428
Product_A,South,2023-07-10,536,127,80.48979591836735,11.976401250631517,84.02380952380952,14.617780464222497
Product_A,South,2023-07-17,587,91,82.42857142857143,13.77757428730945,83.48571428571428,14.425964715698337
Product_A,South,2023-07-24,521,105,78.18367346938776,14.908854274765853,81.69047619047619,13.985198094879985
Product_A,South,2023-07-31,464,75,68.91836734693878,17.560341459374026,78.05714285714285,15.168918303446818
Product_A,South,2023-08-07,506,68,70.12244897959184,15.039808440031047,75.0904761904762,15.499172190196491
Product_A,South,2023-08-14,454,71,68.91836734693878,11.968406547356162,72.31428571428572,15.170613244212381
Product_A,South,2023-08-21,424,92,61.775510204081634,10.062049826980367,68.04761904761905,14.08515248130413
Product_A,South,2023-08-28,420,68,59.12244897959183,8.746996853749101,65.0047619047619,12.393500914713922
Product_A,South,2023-09-04,458,103,64.36734693877551,11.185622880880166,64.0904761904762,11.120759835120253
Product_A,South,2023-09-11,435,81,62.02040816326531,8.894642580232132,62.08095238095238,9.741755722577535
Product_A,South,2023-09-18,446,83,62.95918367346939,8.554254704111692,62.05238095238095,9.21072730431646
Product_A,South,2023-09-25,429,121,62.93877551020408,8.14757648010938,62.80952380952381,9.046342205700613
Product_A,South,2023-10-02,469,56,66.46938775510203,13.645678680733878,63.74761904761905,9.73777128376082
Product_A,South,2023-10-09,471,92,66.73469387755101,14.116610738383105,64.58571428571429,10.960844667718522
Product_A,South,2023-10-16,496,144,68.16326530612244,15.293019258728807,65.9095238095238,12.33885046195705
Product_A,South,2023-10-23,449,88,66.18367346938776,6.7969913140459255,66.57619047619048,12.236598489526239
Product_A,South,2023-10-30,436,98,63.91836734693878,9.101917594744965,66.3047619047619,11.610909566597133
Product_A,South,2023-11-06,482,109,65.42857142857143,13.828490749983866,65.9952380952381,11.707381034126652
Product_A,South,2023-11-13,483,100,69.12244897959184,9.931751032266176,66.38571428571429,10.413455948887531
Product_A,South,2023-11-20,533,100,74.42857142857143,12.23508534873451,67.95238095238095,11.556019823977772
Product_A,South,2023-11-27,552,118,78.12244897959184,17.285287626484664,71.16190476190476,13.97058437356016
Product_A,South,2023-12-04,559,119,79.3061224489796,19.83114055590614,74.82380952380952,14.963831346140454
Product_A,South,2023-12-11,581,133,79.18367346938776,15.92266164751325,77.20952380952382,15.841552101486844
Product_A,South,2023-12-18,604,104,86.85714285714286,14.275944811325202,80.54761904761905,16.42764433777229
Product_A,South,2023-12-25,592,116,84.53061224489795,14.763683992974665,82.16666666666667,16.24775755076031
Product_A,South,2024-01-01,613,127,86.26530612244899,11.879064101048261,83.92380952380952,14.633310090538577
Product_A,South,2024-01-08,657,107,93.10204081632654,16.363416099793707,87.33333333333334,14.109608329136995
Product_A,South,2024-01-15,654,105,92.6734693877551,18.893642263105587,88.93809523809524,15.448430582377808
Product_A,South,2024-01-22,642,152,92.3061224489796,22.249094617177608,90.72857142857143,17.308002940535264
Product_A,South,2024-01-29,693,128,96.14285714285714,23.830142068947378,93.11904761904762,19.240022238629848
Product_A,South,2024-02-05,689,172,99.12244897959184,21.548488403530705,94.93809523809523,20.82787986527108
Product_A,South,2024-02-12,789,160,105.28571428571429,21.912341604687253,97.94285714285715,21.97488529582994
Product_A,South,2024-02-19,604,130,109.23809523809524,19.309693901380566,101.48333333333333,21.989777611450084
Product_A,South,2024-02-26,870,136,113.59183673469387,29.02815367411519,105.94285714285715,23.744948384086207
Product_A,South,2024-03-04,690,142,109.08163265306122,22.87365105608799,108.22380952380952,23.545113156479847
Product_A,South,2024-03-11,652,130,102.90476190476191,25.988611217877786,109.18888888888888,24.44843745572651
Product_A,South,2024-03-18,821,125,113.59183673469387,22.267818687021922,109.35714285714286,24.969052255150682
Product_A,South,2024-03-25,474,97,105.31428571428572,11.388606256666336,109.7,22.484918707251058
Product_A,South,2024-04-01,749,144,104.18367346938774,16.270883653076098,106.32857142857142,20.530039052445108
